drug_idx	cosine	rank	drug_smiles	leakage_class	drug_name	tag	panel_leakage_class
273531	0.346354	169	O=c1[nH]cc(-c2cc([C@@H]3C[C@H]3c3ccc(OC(F)F)nc3)c3ncc(F)n3n2)c(=O)[nH]1	A			
273326	0.34634733	170	O=P(O)(O)CP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(NC4CCCC4)nc(Cl)nc32)[C@@H](F)[C@@H]1O	A			
273618	0.34629703	171	O=c1[nH]cc(-c2cc([C@H]3C[C@@H]3c3ccc4c(c3)OC(F)(F)O4)c3ncc(F)n3n2)c(=O)[nH]1	A			
272723	0.34628078	172	C#C[C@@]1(O)[C@@H](COC(Cc2cccc(C(F)(F)F)c2)(C(=O)O)C(=O)OCC)O[C@@H](n2cnc3c(N)nc(Cl)nc32)[C@@H]1O	A			
273166	0.34591693	173	Nc1nc(Cl)nc2c1ncn2[C@@H]1O[C@H](COC(Cc2cccc(OC(F)(F)F)c2)(C(=O)O)C(=O)O)[C@@H](O)[C@@H]1F	A			
273642	0.34573138	174	O=c1[nH]cc(-c2cc([C@H]3C[C@@H]3c3ccc4cnn(CC(F)(F)F)c4n3)c3ncc(F)n3n2)c(=O)[nH]1	A			
272755	0.3456468	175	C#C[C@@]1(O)[C@@H](COC(Cc2ccccc2)(C(=O)O)C(=O)O)O[C@@H](n2cnc3c(NCC4CC4)nc(Cl)nc32)[C@@H]1O	A			
273601	0.3455475	176	O=c1[nH]cc(-c2cc([C@H]3C[C@@H]3c3ccc(OC(F)(F)F)nc3)c3nccn3n2)c(=O)[nH]1	A			
273669	0.3452757	177	O=c1[nH]cc(-c2cc([C@H]3C[C@@H]3c3cccnc3)c3nccn3n2)c(=O)[nH]1	A			
273400	0.34504926	178	O=c1[nH]cc(-c2cc(N3CC(O)C4(CC4)C3)c3nccn3n2)c(=O)[nH]1	A			
273666	0.3450236	179	O=c1[nH]cc(-c2cc([C@H]3C[C@@H]3c3ccccn3)c3ncc(F)n3n2)c(=O)[nH]1	A			
273672	0.34501314	180	O=c1[nH]cc(-c2cc([C@H]3C[C@@H]3c3ccnc(C(F)(F)F)c3)c3nccn3n2)c(=O)[nH]1	A			
272796	0.3449184	181	C#C[C@@]1(O)[C@@H](COC(Cc2ccccc2)C(=O)O)O[C@@H](n2cnc3c(NCC4CC4)nc(Cl)nc32)[C@@H]1O	A			
273608	0.34484518	182	O=c1[nH]cc(-c2cc([C@H]3C[C@@H]3c3ccc(OCC(F)(F)F)cn3)c3nccn3n2)c(=O)[nH]1	A			
272715	0.34478673	183	C#C[C@@]1(O)[C@@H](COC(Cc2ccc(N3CCCNC3=O)cc2)(C(=O)O)C(=O)O)O[C@@H](n2cnc3c(NC(C)C)nc(Cl)nc32)[C@@H]1O	A			
273329	0.3446072	184	O=P(O)(O)CP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(NCc4cccc(Cl)c4)nc(Cl)nc32)[C@@H](F)[C@@H]1O	A			
273248	0.34412885	185	O=C(c1ccc([C@H]2C[C@@H]2c2cc(-c3c[nH]c(=O)[nH]c3=O)nn3ccnc23)cc1)N1CCC(F)(F)C1	A			
273054	0.34408405	186	N#Cc1cc([C@H]2C[C@@H]2c2cc(-c3c[nH]c(=O)[nH]c3=O)nn3ccnc23)ccc1Cl	A			
273650	0.34405345	187	O=c1[nH]cc(-c2cc([C@H]3C[C@@H]3c3ccc4nc(C(F)(F)F)sc4c3)c3nccn3n2)c(=O)[nH]1	A			
272340	0.34403938	188	CC(C)(F)C1CN(c2cc(-c3c[nH]c(=O)[nH]c3=O)nn3ccnc23)C1	A			
273542	0.34403494	189	O=c1[nH]cc(-c2cc([C@@H]3C[C@H]3c3cnc(C(F)(F)F)nc3)c3nccn3n2)c(=O)[nH]1	A			
273682	0.34397185	190	O=c1[nH]cc(-c2cc([C@H]3C[C@@H]3c3cncc(F)c3)c3nccn3n2)c(=O)[nH]1	A			
273077	0.3439675	191	N#Cc1ccc([C@H]2C[C@@H]2c2cc(-c3c[nH]c(=O)[nH]c3=O)nn3ccnc23)cc1C(F)(F)F	A			
273505	0.34391406	192	O=c1[nH]cc(-c2cc(OCC(F)(F)F)c3nccn3n2)c(=O)[nH]1	A			
273191	0.34375814	193	Nc1nc(Cl)nc2c1ncn2[C@@H]1O[C@H](COC(Cc2nnn[nH]2)(C(=O)O)C(=O)O)[C@@H](O)[C@@H]1F	A			
273413	0.3436975	194	O=c1[nH]cc(-c2cc(N3CC4(C3)CC(F)(F)CO4)c3nccn3n2)c(=O)[nH]1	A			
273444	0.34313893	195	O=c1[nH]cc(-c2cc(N3CCC4(C3)CC(F)(F)C4)c3nccn3n2)c(=O)[nH]1	A			
272787	0.34312987	196	C#C[C@@]1(O)[C@@H](COC(Cc2ccccc2)C(=O)O)O[C@@H](n2cnc3c(NC(C)C)nc(Cl)nc32)[C@@H]1O	A			
273574	0.3429335	197	O=c1[nH]cc(-c2cc([C@H]3C[C@@H]3c3ccc(C(F)(F)F)c(F)c3)c3nccn3n2)c(=O)[nH]1	A			
273174	0.34288612	198	Nc1nc(Cl)nc2c1ncn2[C@@H]1O[C@H](COC(Cc2ccccc2)(C(=O)O)C(=O)O)[C@@H](O)[C@@H]1F	A			
273055	0.34286308	199	N#Cc1cc([C@H]2C[C@@H]2c2cc(-c3c[nH]c(=O)[nH]c3=O)nn3ccnc23)ccc1F	A			
272398	0.34269306	200	CC1(C)CN(C(=O)c2ccc([C@H]3C[C@@H]3c3cc(-c4c[nH]c(=O)[nH]c4=O)nn4ccnc34)cc2)C1	A			
272849	0.34245825	201	COC(=O)c1cccc(C2CCN(c3cc(-c4c[nH]c(=O)[nH]c4=O)nn4ccnc34)C2)c1	A			
273209	0.3424145	202	O=C(CC1CN(c2cc(-c3c[nH]c(=O)[nH]c3=O)nn3ccnc23)CC1(F)F)OCC1CC1	A			
272342	0.34237102	203	CC(C)(O)[C@H]1C[C@@H]1c1cc(-c2c[nH]c(=O)[nH]c2=O)nnc1Cl	A			
272983	0.34228492	204	C[C@]1(F)CCN(c2cc(-c3c[nH]c(=O)[nH]c3=O)nn3ccnc23)C1	A			
273065	0.34200954	205	N#Cc1ccc(F)c([C@H]2C[C@@H]2c2cc(-c3c[nH]c(=O)[nH]c3=O)nn3ccnc23)c1	A			
273257	0.34189028	206	O=C(c1cccc([C@H]2C[C@@H]2c2cc(-c3c[nH]c(=O)[nH]c3=O)nn3ccnc23)c1)N1CCC1	A			
273280	0.34183776	207	O=P(O)(O)C(CO)OC[C@H]1O[C@@H](n2ncc3c(NC4CCCC4)nc(Cl)nc32)[C@H](O)[C@@H]1O	A			
273129	0.34182757	208	Nc1nc(Cl)nc2c1ncn2[C@@H]1O[C@H](COC(Cc2ccc(C(F)(F)F)cc2)(C(=O)O)c2nn[nH]n2)[C@@H](O)[C@H]1O	A			
273165	0.3416079	209	Nc1nc(Cl)nc2c1ncn2[C@@H]1O[C@H](COC(Cc2cccc(O)c2)(C(=O)O)C(=O)O)[C@@H](O)[C@@H]1F	A			
273603	0.34158814	210	O=c1[nH]cc(-c2cc([C@H]3C[C@@H]3c3ccc(OC(F)F)cn3)c3ncc(F)n3n2)c(=O)[nH]1	A			
273615	0.3414643	211	O=c1[nH]cc(-c2cc([C@H]3C[C@@H]3c3ccc4c(Cl)nn(CC(F)(F)F)c4c3)c3nccn3n2)c(=O)[nH]1	A			
272810	0.34141475	212	C#C[C@@]1(O)[C@@H](COC(Cc2ccccc2)C(=O)O)O[C@@H](n2cnc3c(N[C@@H](C)CC)nc(Cl)nc32)[C@@H]1O	A			
273439	0.34138107	213	O=c1[nH]cc(-c2cc(N3CCC(F)(c4ccccc4)C3)c3nccn3n2)c(=O)[nH]1	A			
273177	0.34130636	214	Nc1nc(Cl)nc2c1ncn2[C@@H]1O[C@H](COC(Cc2ccccc2)(C(=O)O)c2nn[nH]n2)[C@H](O)[C@H]1O	A			
273661	0.34121323	215	O=c1[nH]cc(-c2cc([C@H]3C[C@@H]3c3ccc4onc(C(F)(F)F)c4c3)c3nccn3n2)c(=O)[nH]1	A			
272756	0.34119257	216	C#C[C@@]1(O)[C@@H](COC(Cc2ccccc2)(C(=O)O)C(=O)O)O[C@@H](n2cnc3c(NCC4CCC4)nc(Cl)nc32)[C@@H]1O	A			
273328	0.3411722	217	O=P(O)(O)CP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(NCc4ccc(Cl)cc4)nc(Cl)nc32)[C@@H](F)[C@@H]1O	A			
273323	0.3411463	218	O=P(O)(O)CP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(NC4CC4)nc(Cl)nc32)[C@@H](F)[C@@H]1O	A			
273075	0.34114435	219	N#Cc1ccc([C@H]2C[C@@H]2c2cc(-c3c[nH]c(=O)[nH]c3=O)nn3ccnc23)c(F)c1F	A			
272346	0.34114313	220	CC(C)COc1cc(-c2c[nH]c(=O)[nH]c2=O)nn2ccnc12	A			
273340	0.3410668	221	O=P(O)(O)CP(=O)(O)OC[C@H]1O[C@@H](n2ncc3c(NC4CCCC4)nc(Cl)nc32)[C@@H](F)[C@@H]1O	A			
273281	0.3409995	222	O=P(O)(O)C(OC[C@H]1O[C@@H](n2ncc3c(NC4CCCC4)nc(Cl)nc32)[C@H](O)[C@@H]1O)C(F)(F)F	A			
273370	0.34083897	223	O=c1[nH]cc(-c2cc(N3CC(C(F)F)C3)c3nccn3n2)c(=O)[nH]1	A			
273367	0.34063047	224	O=c1[nH]cc(-c2cc(C3C[C@H]3Cc3ccccc3)c3nccn3n2)c(=O)[nH]1	A			
273600	0.3403795	225	O=c1[nH]cc(-c2cc([C@H]3C[C@@H]3c3ccc(OC(F)(F)F)cn3)c3nccn3n2)c(=O)[nH]1	A			
273127	0.34022665	226	Nc1nc(Cl)nc2c1ncn2[C@@H]1O[C@H](COC(Cc2ccc(C(F)(F)F)c(F)c2)(C(=O)O)C(=O)O)[C@@H](O)[C@@H]1F	A			
272396	0.34003842	227	CC1(C)CCN(c2cc(-c3c[nH]c(=O)[nH]c3=O)nn3ccnc23)C1	A			
273336	0.33995035	228	O=P(O)(O)CP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N[C@H]4CCOC4)nc(Cl)nc32)[C@@H](F)[C@@H]1O	A			
273541	0.33994955	229	O=c1[nH]cc(-c2cc([C@@H]3C[C@H]3c3ccncc3)c3nccn3n2)c(=O)[nH]1	A			
272936	0.3399416	230	COc1ncc(-c2cc([C@H]3C[C@@H]3c3ccc(C(=O)O)cc3)c3nccn3n2)c(OC)n1	A			
273407	0.33990324	231	O=c1[nH]cc(-c2cc(N3CC(Oc4ccc(C(F)F)cn4)C(F)(F)C3)c3nccn3n2)c(=O)[nH]1	A			
273424	0.33987558	232	O=c1[nH]cc(-c2cc(N3CC4CCCC43)c3nccn3n2)c(=O)[nH]1	A			
273635	0.33987397	233	O=c1[nH]cc(-c2cc([C@H]3C[C@@H]3c3ccc4cnn(CC(F)(F)F)c4c3)c3ncc(Cl)n3n2)c(=O)[nH]1	A			
273143	0.33980843	234	Nc1nc(Cl)nc2c1ncn2[C@@H]1O[C@H](COC(Cc2ccc(N3CCCCC3=O)cc2)(C(=O)O)C(=O)O)[C@@H](O)[C@@H]1F	A			
272376	0.33962363	235	CC(F)(F)COc1cc(-c2c[nH]c(=O)[nH]c2=O)nn2ccnc12	A			
273207	0.33952174	236	O=C(CC1CN(c2cc(-c3c[nH]c(=O)[nH]c3=O)nn3ccnc23)CC1(F)F)OCC(F)(F)F	A			
272423	0.33950618	237	CC1CN(c2cc(-c3c[nH]c(=O)[nH]c3=O)nc3c(F)cnn23)CC1(F)F	A			
273591	0.33928916	238	O=c1[nH]cc(-c2cc([C@H]3C[C@@H]3c3ccc(F)c(F)c3)c3ncc(F)n3n2)c(=O)[nH]1	A			
273565	0.3392731	239	O=c1[nH]cc(-c2cc([C@H]3C[C@@H]3c3cc(OCC4CC4(F)F)c(Cl)cn3)c3nccn3n2)c(=O)[nH]1	A			
273506	0.3391437	240	O=c1[nH]cc(-c2cc(OCC(F)(F)c3ccccc3)c3nccn3n2)c(=O)[nH]1	A			
272847	0.3390952	241	COC(=O)c1ccc(C2CN(c3cc(-c4c[nH]c(=O)[nH]c4=O)nn4ccnc34)C2)cc1	A			
272793	0.33898455	242	C#C[C@@]1(O)[C@@H](COC(Cc2ccccc2)C(=O)O)O[C@@H](n2cnc3c(NCC(=O)O)nc(Cl)nc32)[C@@H]1O	A			
273490	0.33895707	243	O=c1[nH]cc(-c2cc(NCC(F)(F)F)c3nccn3n2)c(=O)[nH]1	A			
273250	0.3388835	244	O=C(c1ccc([C@H]2C[C@@H]2c2cc(-c3c[nH]c(=O)[nH]c3=O)nn3ccnc23)cc1)N1C[C@@H](F)[C@@H](F)C1	A			
273149	0.33872494	245	Nc1nc(Cl)nc2c1ncn2[C@@H]1O[C@H](COC(Cc2ccc(OC(F)(F)F)cc2)(C(=O)O)C(=O)O)[C@@H](O)[C@@H]1F	A			
273581	0.33860582	246	O=c1[nH]cc(-c2cc([C@H]3C[C@@H]3c3ccc(C(F)(F)F)nc3)c3nccn3n2)c(=O)[nH]1	A			
273330	0.33859265	247	O=P(O)(O)CP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(NCc4ccccc4)nc(C(F)(F)F)nc32)[C@@H](F)[C@@H]1O	A			
273387	0.33850262	248	O=c1[nH]cc(-c2cc(N3CC(F)(F)C4(CC4)C3)c3nccn3n2)c(=O)[nH]1	A			
273148	0.3383541	249	Nc1nc(Cl)nc2c1ncn2[C@@H]1O[C@H](COC(Cc2ccc(O)cc2)(C(=O)O)C(=O)O)[C@@H](O)[C@@H]1F	A			
272422	0.3382967	250	CC1CN(C(=O)c2cccc([C@H]3C[C@@H]3c3cc(-c4c[nH]c(=O)[nH]c4=O)nn4ccnc34)c2)C1	A			
273334	0.3382224	251	O=P(O)(O)CP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(NCc4ccccc4Cl)nc(Cl)nc32)[C@@H](F)[C@@H]1O	A			
273639	0.33801606	252	O=c1[nH]cc(-c2cc([C@H]3C[C@@H]3c3ccc4cnn(CC(F)(F)F)c4c3)n3nccc3n2)c(=O)[nH]1	A			
272853	0.33788252	253	COC1CN(c2cc(-c3c[nH]c(=O)[nH]c3=O)nn3c(F)cnc23)CC1(F)F	A			
273430	0.33785433	254	O=c1[nH]cc(-c2cc(N3CCC(CC(F)F)C3)c3nccn3n2)c(=O)[nH]1	A			
272788	0.33784428	255	C#C[C@@]1(O)[C@@H](COC(Cc2ccccc2)C(=O)O)O[C@@H](n2cnc3c(NC(C)CO)nc(Cl)nc32)[C@@H]1O	A			
273327	0.33767033	256	O=P(O)(O)CP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(NC4CCCC4)nc(Cl)nc32)[C@H](O)[C@@H]1O	A			
273523	0.33764938	257	O=c1[nH]cc(-c2cc([C@@H]3C[C@H]3c3ccc(C(F)(F)F)nc3)c3nccn3n2)c(=O)[nH]1	A			
273312	0.33755207	258	O=P(O)(O)CP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N4CC(c5ccccc5)c5ccccc54)nc(Cl)nc32)[C@@H](O)C1O	A			
272812	0.337548	259	C#C[C@@]1(O)[C@@H](COC(Cc2ccccc2)C(=O)O)O[C@@H](n2cnc3c(N[C@H](C)CO)nc(Cl)nc32)[C@@H]1O	A			
273586	0.33734187	260	O=c1[nH]cc(-c2cc([C@H]3C[C@@H]3c3ccc(Cl)cc3)c3ncc(F)n3n2)c(=O)[nH]1	A			
272989	0.3372892	261	Cc1cc([C@H]2C[C@@H]2c2cc(-c3c[nH]c(=O)[nH]c3=O)nn3ccnc23)ccc1C#N	A			
273617	0.33724678	262	O=c1[nH]cc(-c2cc([C@H]3C[C@@H]3c3ccc4c(F)nn(CC(F)(F)F)c4c3)c3nccn3n2)c(=O)[nH]1	A			
272701	0.33707425	263	C#C[C@@]1(O)[C@@H](COC(Cc2ccc(N3CCCN(C)C3=O)cc2)(C(=O)O)C(=O)O)O[C@@H](n2cnc3c(NC(C)C)nc(Cl)nc32)[C@@H]1O	A			
273689	0.33701336	264	O=c1[nH]cc(-c2cc([C@H]3C[C@@H]3c3ncc(C(F)(F)F)cn3)c3nccn3n2)c(=O)[nH]1	A			
273521	0.33680832	265	O=c1[nH]cc(-c2cc([C@@H]3C[C@H]3c3ccc(C(F)(F)F)cc3)c3nccn3n2)c(=O)[nH]1	A			
273539	0.33675623	266	O=c1[nH]cc(-c2cc([C@@H]3C[C@H]3c3ccccc3)c3nccn3n2)c(=O)[nH]1	A			
273589	0.33670628	267	O=c1[nH]cc(-c2cc([C@H]3C[C@@H]3c3ccc(Cl)cn3)c3ncnn3n2)c(=O)[nH]1	A			
273540	0.33623824	268	O=c1[nH]cc(-c2cc([C@@H]3C[C@H]3c3cccnc3)c3nccn3n2)c(=O)[nH]1	A			
272754	0.3362258	269	C#C[C@@]1(O)[C@@H](COC(Cc2ccccc2)(C(=O)O)C(=O)O)O[C@@H](n2cnc3c(NCC4(O)CCC4)nc(Cl)nc32)[C@@H]1O	A			
272772	0.33622453	270	C#C[C@@]1(O)[C@@H](COC(Cc2ccccc2)C(=O)O)O[C@@H](n2cnc3c(N(C)C4CCC4)nc(Cl)nc32)[C@@H]1O	A			
273638	0.33605862	271	O=c1[nH]cc(-c2cc([C@H]3C[C@@H]3c3ccc4cnn(CC(F)(F)F)c4c3)n3ncc(F)c3n2)c(=O)[nH]1	A			
272750	0.33599737	272	C#C[C@@]1(O)[C@@H](COC(Cc2ccccc2)(C(=O)O)C(=O)O)O[C@@H](n2cnc3c(NC)nc(Cl)nc32)[C@@H]1O	A			
272959	0.33589607	273	C[C@@]1(F)CCN(c2cc(-c3c[nH]c(=O)[nH]c3=O)nn3ccnc23)C1	A			
273678	0.335895	274	O=c1[nH]cc(-c2cc([C@H]3C[C@@H]3c3cnc4c(F)nn(CC(F)(F)F)c4c3)c3ncc(Cl)n3n2)c(=O)[nH]1	A			
272727	0.33577776	275	C#C[C@@]1(O)[C@@H](COC(Cc2cccc(OC)c2)(C(=O)O)C(=O)O)O[C@@H](n2cnc3c(N)nc(Cl)nc32)[C@@H]1O	A			
273380	0.33564872	276	O=c1[nH]cc(-c2cc(N3CC(F)(CO)C3)c3nccn3n2)c(=O)[nH]1	A			
273526	0.3355842	277	O=c1[nH]cc(-c2cc([C@@H]3C[C@H]3c3ccc(Cl)cc3)c3nccn3n2)c(=O)[nH]1	A			
272382	0.3355245	278	CC(n1ncc2ccc([C@H]3C[C@@H]3c3cc(-c4c[nH]c(=O)[nH]c4=O)nn4ccnc34)cc21)C(F)(F)F	A			
273253	0.33546788	279	O=C(c1cccc([C@H]2C[C@@H]2c2cc(-c3c[nH]c(=O)[nH]c3=O)nn3ccnc23)c1)N1CC(C(F)(F)F)C1	A			
273438	0.33545518	280	O=c1[nH]cc(-c2cc(N3CCC(F)(c4ccc(F)cc4)C3)c3nccn3n2)c(=O)[nH]1	A			
273024	0.3353247	281	Cn1cc([C@H]2C[C@@H]2c2cc(-c3c[nH]c(=O)[nH]c3=O)nn3ccnc23)ccc1=O	A			
273399	0.3352557	282	O=c1[nH]cc(-c2cc(N3CC(F)C4(CC4)C3)n3nccc3n2)c(=O)[nH]1	A			
272378	0.33520517	283	CC(O)[C@H]1C[C@@H]1c1cc(-c2c[nH]c(=O)[nH]c2=O)nnc1Cl	A			
273637	0.33509922	284	O=c1[nH]cc(-c2cc([C@H]3C[C@@H]3c3ccc4cnn(CC(F)(F)F)c4c3)c3nccn3n2)c(=O)[nH]1	A			
272773	0.3349883	285	C#C[C@@]1(O)[C@@H](COC(Cc2ccccc2)C(=O)O)O[C@@H](n2cnc3c(N(C)CC)nc(Cl)nc32)[C@@H]1O	A			
273019	0.3349146	286	Clc1cccc(-n2nccc2-c2ccc3nnn(-c4ccc5cn[nH]c5c4)c3c2)c1	A			
272771	0.33481228	287	C#C[C@@]1(O)[C@@H](COC(Cc2ccccc2)C(=O)O)O[C@@H](n2cnc3c(N(C)C4CC4)nc(Cl)nc32)[C@@H]1O	A			
273341	0.33480367	288	O=P(O)(O)CP(=O)(O)OC[C@H]1O[C@@H](n2ncc3c(NC4CCCC4)nc(Cl)nc32)[C@H](O)[C@@H]1O	A			
273670	0.3347609	289	O=c1[nH]cc(-c2cc([C@H]3C[C@@H]3c3ccn(C(F)F)n3)c3nccn3n2)c(=O)[nH]1	A			
273139	0.33464402	290	Nc1nc(Cl)nc2c1ncn2[C@@H]1O[C@H](COC(Cc2ccc(F)c(F)c2F)(C(=O)O)C(=O)O)[C@@H](O)[C@@H]1F	A			
273525	0.33458754	291	O=c1[nH]cc(-c2cc([C@@H]3C[C@H]3c3ccc(Cl)c(F)c3)c3nccn3n2)c(=O)[nH]1	A			
273576	0.33454013	292	O=c1[nH]cc(-c2cc([C@H]3C[C@@H]3c3ccc(C(F)(F)F)cc3)c3nccn3n2)c(=O)[nH]1	A			
273529	0.33452016	293	O=c1[nH]cc(-c2cc([C@@H]3C[C@H]3c3ccc(F)cc3)c3ncc(F)n3n2)c(=O)[nH]1	A			
273644	0.33440933	294	O=c1[nH]cc(-c2cc([C@H]3C[C@@H]3c3ccc4cnn(CC(F)F)c4c3)c3nccn3n2)c(=O)[nH]1	A			
272759	0.33438912	295	C#C[C@@]1(O)[C@@H](COC(Cc2ccccc2)(C(=O)O)C(=O)O)O[C@@H](n2cnc3c(NCCOC)nc(Cl)nc32)[C@@H]1O	A			
272675	0.33426505	296	C#C[C@@]1(O)[C@@H](COC(C(N)=O)C(=O)O)O[C@@H](n2cnc3c(NC4CCCC4)nc(Cl)nc32)[C@@H]1O	A			
273130	0.3342546	297	Nc1nc(Cl)nc2c1ncn2[C@@H]1O[C@H](COC(Cc2ccc(C(F)(F)F)nc2)(C(=O)O)C(=O)O)[C@@H](O)[C@@H]1F	A			
273173	0.3341621	298	Nc1nc(Cl)nc2c1ncn2[C@@H]1O[C@H](COC(Cc2ccccc2)(C(=O)O)C(=O)O)[C@@H](O)[C@@H]1Cl	A			
273053	0.3341267	299	N#Cc1cc([C@H]2C[C@@H]2c2cc(-c3c[nH]c(=O)[nH]c3=O)nn3ccnc23)ccc1C(F)(F)F	A			
272671	0.33400664	300	C#C[C@@]1(O)[C@@H](COC(C(=O)O)c2csc(C(=O)O)n2)O[C@@H](n2cnc3c(N)nc(Cl)nc32)[C@@H]1O	A			
273005	0.33394277	301	Cc1nc2ccc([C@H]3C[C@@H]3c3cc(-c4c[nH]c(=O)[nH]c4=O)nn4c(F)cnc34)cc2s1	A			
273313	0.33393323	302	O=P(O)(O)CP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N4CC5(CCC5)c5ccccc54)nc(Cl)nc32)[C@@H](O)C1O	A			
272702	0.33377805	303	C#C[C@@]1(O)[C@@H](COC(Cc2ccc(N3CCCN(C)C3=O)cc2)(C(=O)O)C(=O)O)O[C@@H](n2cnc3c(NC)nc(Cl)nc32)[C@@H]1O	A			
272420	0.33372077	304	CC1CCN(c2cc(-c3c[nH]c(=O)[nH]c3=O)nn3ccnc23)CCC1(F)F	A			
272697	0.33367893	305	C#C[C@@]1(O)[C@@H](COC(Cc2ccc(-c3cccn(COC)c3=O)cc2)(C(=O)O)C(=O)O)O[C@@H](n2cnc3c(N)nc(Cl)nc32)[C@@H]1O	A			
273181	0.33351976	306	Nc1nc(Cl)nc2c1ncn2[C@@H]1O[C@H](COC(Cc2ccsc2)(C(=O)O)c2nn[nH]n2)[C@@H](O)[C@H]1O	A			
272703	0.33333167	307	C#C[C@@]1(O)[C@@H](COC(Cc2ccc(N3CCCN(C)C3=O)cc2)(C(=O)O)C(=O)O)O[C@@H](n2cnc3c(NCC4CC4)nc(Cl)nc32)[C@@H]1O	A			
272393	0.33333135	308	CC1(C)CCN(C(=O)c2cccc([C@H]3C[C@@H]3c3cc(-c4c[nH]c(=O)[nH]c4=O)nn4ccnc34)c2)C1	A			
273076	0.33328503	309	N#Cc1ccc([C@H]2C[C@@H]2c2cc(-c3c[nH]c(=O)[nH]c3=O)nn3ccnc23)cc1	A			
273081	0.3332114	310	N#Cc1ccc([C@H]2C[C@@H]2c2cc(-c3c[nH]c(=O)[nH]c3=O)nn3ccnc23)cc1OC(F)(F)F	A			
273389	0.33321047	311	O=c1[nH]cc(-c2cc(N3CC(F)(F)C4(CC4)C3)n3ncc(Cl)c3n2)c(=O)[nH]1	A			
273597	0.33318606	312	O=c1[nH]cc(-c2cc([C@H]3C[C@@H]3c3ccc(OC(F)(F)F)cc3)c3nccn3n2)c(=O)[nH]1	A			
273687	0.33313152	313	O=c1[nH]cc(-c2cc([C@H]3C[C@@H]3c3ncc(C(F)(F)F)cc3F)c3nccn3n2)c(=O)[nH]1	A			
272918	0.33306515	314	COc1ncc(-c2cc(C3CC3)c3nccn3n2)c(OC)n1	A			
273324	0.33301973	315	O=P(O)(O)CP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(NC4CC4)nc(Cl)nc32)[C@H](O)[C@@H]1O	A			
273124	0.33286762	316	Nc1nc(Cl)nc2c1ncn2[C@@H]1O[C@H](COC(Cc2ccc(C(=O)O)cc2)(C(=O)O)c2nn[nH]n2)[C@@H](O)[C@H]1O	A			
273415	0.33286348	317	O=c1[nH]cc(-c2cc(N3CC4(CCC4(F)F)C3)c3nccn3n2)c(=O)[nH]1	A			
272880	0.3328394	318	COC[C@@](OC[C@H]1O[C@@H](n2ncc3c(NC4CCCC4)nc(Cl)nc32)[C@H](O)[C@@H]1O)(C(=O)N=[S@](C)(=O)NC(=O)OC)P(=O)(O)O	A			
273233	0.33281702	319	O=C(O)C(OC[C@H]1O[C@@H](n2ncc3c(NC4CCCC4)nc(Cl)nc32)[C@H](O)[C@@H]1O)P(=O)(O)O	A			
273052	0.33276463	320	N#Cc1cc(F)cc([C@@H]2C[C@H]2c2cc(-c3c[nH]c(=O)[nH]c3=O)nn3ccnc23)c1	A			
273279	0.3326565	321	O=P(O)(O)C(CO)(CO)OC[C@H]1O[C@@H](n2ncc3c(NC4CCCC4)nc(Cl)nc32)[C@H](O)[C@@H]1O	A			
273534	0.3326087	322	O=c1[nH]cc(-c2cc([C@@H]3C[C@H]3c3ccc4cnn(CC(F)F)c4c3)c3nccn3n2)c(=O)[nH]1	A			
273246	0.33260065	323	O=C(c1ccc([C@H]2C[C@@H]2c2cc(-c3c[nH]c(=O)[nH]c3=O)nn3ccnc23)cc1)N1CC(F)(F)C(F)(F)C1	A			
273105	0.33253577	324	Nc1nc(Cl)nc2c1ncn2[C@@H]1O[C@H](COC(Cc2cc(C(=O)O)no2)(C(=O)O)C(=O)O)[C@@H](O)[C@@H]1F	A			
272737	0.33253142	325	C#C[C@@]1(O)[C@@H](COC(Cc2ccccc2)(C(=O)O)C(=O)O)O[C@@H](n2cnc3c(N(C)CCOC)nc(Cl)nc32)[C@@H]1O	A			
273145	0.3325042	326	Nc1nc(Cl)nc2c1ncn2[C@@H]1O[C@H](COC(Cc2ccc(N3CCCNC3=O)cc2)(C(=O)O)C(=O)O)[C@@H](O)[C@@H]1F	A			
272769	0.33244288	327	C#C[C@@]1(O)[C@@H](COC(Cc2ccccc2)C(=O)O)O[C@@H](n2cnc3c(N(C)C(C)C)nc(Cl)nc32)[C@@H]1O	A			
272695	0.3323812	328	C#C[C@@]1(O)[C@@H](COC(Cc2ccc(-c3cccn(CCO)c3=O)cc2)(C(=O)O)C(=O)O)O[C@@H](n2cnc3c(NC(C)C)nc(Cl)nc32)[C@@H]1O	A			
272362	0.3323768	329	CC(C)OC[C@H]1C[C@@H]1c1cc(-c2c[nH]c(=O)[nH]c2=O)nnc1Cl	A			
