drug_idx	cosine	rank	drug_smiles	leakage_class	drug_name	tag	panel_leakage_class
10304	0.3289947	44	[NH3+]Cc1ccc(-c2ccccc2)c(Cl)c1	B			
7278	0.32832375	45	NC(=O)C1=CN([C@H]2O[C@H](CO[P@@](=O)([O-])O[P@@](=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1	B			
4646	0.32830998	46	O=C([O-])c1cccc2c3c(n(Cc4ccccc4)c12)CCCC3	B			
7859	0.32817757	47	C[C@](CO[C]([O-])Cc1ccccc1)([C@@H](Nc1c(C(=O)[O-])cc2ccccn12)C(=O)[O-])[S@@H+](=O)[O-]	B			
8563	0.32806996	48	CCC(=O)N[C@H]1[C@H]([C@H](O)[C@H](O)CO)O[C@@](OCCCn2cc(C[NH+](Cc3cn(CCCO[C@]4(C(=O)[O-])C[C@H](O)[C@@H](NC(=O)CC)[C@H]([C@H](O)[C@H](O)CO)O4)nn3)Cc3cn(CCCO[C@]4(C(=O)[O-])C[C@H](O)[C@@H](NC(=O)CC)[C@H]([C@H](O)[C@H](O)CO)O4)nn3)nn2)(C(=O)[O-])C[C@@H]1O	B			
2546	0.32801163	49	O=c1ccn([C@@H]2O[C@H](CO)[C@@H]([N@H+]3CC[C@@H](C(=O)[O-])CC3)[C@@H]2O)c(=O)[nH]1	B			
4916	0.3278607	50	C[NH2+][C@@H](C)CC1=C[C@H]2OCO[C@H]2C=C1	B			
2198	0.3275908	51	O=C([O-])[C@@]1(O)C[C@@H](O)[C@@H](O)[C@@H]([C@H](O)COP(=O)([O-])[O-])O1	B			
13742	0.3275005	52	[NH3+][C@H]1[C@@H](OP(=O)([O-])[O-])O[C@H](CO[C@@H]2O[C@H](CO[C@]3(C(=O)[O-])C[C@@H](O[C@]4(C(=O)[O-])C[C@@H](O)[C@@H](O)[C@@H]([C@H](O)CO[C@]5(C(=O)[O-])C[C@@H](O)[C@@H](O)[C@@H]([C@H](O)CO)O5)O4)[C@@H](O)[C@@H]([C@H](O)CO)O3)[C@@H](OP(=O)([O-])[O-])[C@H](O)[C@H]2[NH3+])[C@@H](O)[C@@H]1O	B			
8607	0.32731032	53	O=C([O-])c1cc(NCc2cccc([N+](=O)[O-])c2)cc(C(=O)[O-])c1	B			
3630	0.327293	54	CN(C)c1ccc(C(=O)[O-])cc1	B			
14670	0.32717025	55	CCCCCCCCCCCCCCCCC[C@H]1C[N@H+](C)[C@@H]([C@H](O[C@@H]2O[C@H](C[NH3+])[C@@H](O)[C@H]2O)[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)C(=O)N(C)[C@@H]1C(=O)[O-]	B			
726	0.32712954	56	O=c1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2OP(=O)([O-])[O-])c(=O)[nH]1	B			
14355	0.32709712	57	CC[C@H](C)[C]([O-])O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)[O-])[C@H]21	B			
1677	0.32705048	58	[NH2+]=c1ccn([C@@H]2O[C@H](CO)[C@@H](OP(=O)([O-])[O-])[C@H]2O)c(=O)[nH]1	B			
7040	0.32672462	59	O=C([O-])[C@]1(O)C=C(CO)[C@@H](O)[C@H](O)C1	B			
5883	0.32665136	60	Cc1cc(C[NH3+])c(C)o1	B			
7828	0.3265573	61	[NH2+]=c1[nH]c(=O)c2[nH]c[n+]([C@@H]3O[C@H](CO[P@@](=O)([O-])O[C@H]4[C@@H](O)[C@H]([n+]5c[nH]c6c(=O)[nH]c(=[NH2+])[nH]c65)O[C@@H]4COP(O)O)[C@@H](O[P+](=O)[O-])[C@H]3O)c2[nH]1	B			
385	0.32641447	62	C/C(=C\[C]([O-])OCCCCCCCCC(=O)[O-])C[C@@H]1OC[C@H](C[C@@H]2O[C@H]2[C@@H](C)[C@H](C)O)[C@@H](O)[C@H]1O	B			
9426	0.32629654	63	Cc1cc2c(cc1C)N1[C@@]3(C(=O)NC(=O)N=C3N2C[C@H](O)[C@H](O)[C@H](O)CO[P@](=O)([O-])O[P@](=O)([O-])OC[C@H]2O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]2O)[C@H](c2ccccc2)C[C@]1(C)[NH3+]	B			
160	0.32590535	64	[NH2+]=c1[nH]c(=O)c2ncn([C@@H]3O[C@H](CO)[C@@H](O)[C@@H]3OP(=O)([O-])[O-])c2[nH]1	B			
4233	0.32571116	65	[NH2+]=c1ccn([C@H]2O[C@H](CO)[C@@H](OP(=O)([O-])[O-])[C@@H]2O)c(=O)[nH]1	B			
8434	0.3256159	66	Nc1ncnc2c1ncn2[C@@H]1O[C@@H]2CO[P@@](=O)([O-])O[C@@H]3[C@H](O)[C@@H](CO[P@](=O)([O-])O[C@@H]1[C@@H]2O)O[C@H]3n1cnc2c(=O)[nH]c(=[NH2+])[nH]c21	A			
4680	0.32539815	67	O=C(COP(=O)([O-])[O-])N(O)CCCOP(=O)([O-])[O-]	B			
2140	0.32499462	68	O=c1ccn([C@@H]2O[C@H](CO)[C@@H](OP(=O)([O-])[O-])[C@H]2F)c(=O)[nH]1	B			
23	0.32496104	69	O=c1ccn([C@H]2C[C@H](O)[C@@H](COP(=O)([O-])[O-])O2)c(=O)[nH]1	B			
8433	0.32495943	70	Nc1ncnc2c1ncn2[C@@H]1O[C@@H]2CO[P@@](=O)([O-])O[C@@H]3[C@H](O)[C@@H](CO[P@](=O)([O-])O[C@H]2[C@H]1O)O[C@H]3n1cnc2c(=O)[nH]c(=[NH2+])[nH]c21	A			
6120	0.32492805	71	Nc1ccc(C(=O)[O-])cc1	B			
12157	0.32475266	72	[NH2+]=c1ccn([C@@H]2O[C@@H]3CO[P@](=O)([O-])O[C@H]3[C@H]2O)c(=O)[nH]1	B			
1660	0.32465893	73	[NH2+]=c1[nH]c(=O)c2ncn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3OP(=O)([O-])[O-])c2[nH]1	B			
13908	0.3245504	74	NC(=O)C1=CN([C@@H]2S[C@H](CO[P@](=O)([O-])O[P@](=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)CC=C1	B			
8588	0.32446057	75	Nc1nc2c(ncn2[C@@H]2O[C@@H]3CO[P@@](=O)([O-])O[C@H]4[C@@H](O)[C@H](n5cnc6c(=O)[nH]c(N)nc65)O[C@@H]4CO[P@@](=O)([O-])O[C@H]3[C@H]2O)c(=O)[nH]1	A			
5400	0.32443216	76	O=C([O-])c1ccc(=O)n(O)c1	B			
12865	0.3241329	77	Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO[P@@](=O)([O-])O[C@@H]2[C@H](O)[C@@H](CO)O[C@H]2n2cnc3c(=O)[nH]c(=[NH2+])[nH]c32)[C@@H](OP(=O)([O-])[O-])[C@H]1O	B			
7473	0.32410255	78	[H]/[O+]=C1/C(CC(=O)[O-])=N[NH+]=C2NC(=[NH2+])NC(=O)[C@@H]21	B			
5015	0.32406428	79	CO[C@@H]1[C@H](O[P@](=O)([O-])OCCCCO)[C@@H](CO[P@@](=O)([O-])O[C@H]2C[N@H+](Cc3c[nH]c4c(N)ncnc34)C[C@@H]2CO[P@@](=O)([O-])OCCCO)O[C@H]1n1cnc2c(=O)[nH]c(=[NH2+])[nH]c21	B			
15172	0.32395512	80	[NH3+]Cc1cccc(-c2cccc(C(=O)Nc3ccccc3CC(=O)[O-])c2)c1	B			
14083	0.32395056	81	CC(=O)N1c2ccccc2N(Cc2ccccc2C(=O)[O-])C[C@@H]1C1CC1	B			
2818	0.32379004	82	O=c1ccn([C@H]2C[C@H](O)[C@@H](CO[P@@+](=O)([O-]):[O-]P(=O)([O-])[O-])O2)c(=O)[nH]1	B			
3672	0.32377028	83	[NH3+]CCOc1c(Cl)cc(C(=O)[O-])cc1Cl	B			
12866	0.32369798	84	Nc1ncnc2c1ncn2[C@@H]1O[C@@H]2CO[P@](=O)([O-])O[C@H]3[C@@H](O)[C@H](n4cnc5c(=O)[nH]c(=[NH2+])[nH]c54)O[C@@H]3CO[P@](=O)([O-])O[C@H]2[C@H]1O	B			
13455	0.32345387	85	O=C([O-])c1ccc(C(=O)[O-])c(C(=O)[O-])c1	B			
7584	0.32344094	86	O=C([O-])[C@@H](Cl)Cc1ccccc1	B			
1841	0.32341462	87	Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO[P@](=O)([O-])O[P@](=O)([O-])OC[C@H]2O[C@@H](O)[C@H](O)[C@@H]2O)[C@@H](O)[C@H]1OP(=O)([O-])[O-]	B			
1805	0.32326755	88	O=C([O-])[C@@H]1C[C@H](O)[C@H](O)[C@H](O[C@H]2[C@H](O)[C@H](O)[C@H](O[C@H]3[C@H](O)[C@H](O)[C@H](O[C@H]4[C@H](O)[C@H](O)[C@@H](O)O[C@@H]4C(=O)[O-])O[C@H]3C(=O)[O-])O[C@@H]2C(=O)[O-])O1	B			
8272	0.32320875	89	O=C([O-])c1ccc(-c2ccccc2)nc1	B			
5398	0.32320338	90	O=C([O-])c1ccc(O)c(Cl)c1	B			
13337	0.32314357	91	O=C([O-])c1ccco1	B			
7347	0.3230588	92	Nc1ccc(C[C]([O-])OCCc2ccccc2)c(C(=O)[O-])c1	B			
13091	0.32303452	93	Cc1ccc(C(=O)CC(=O)C(=O)[O-])cc1	B			
8255	0.32284287	94	[NH2+]=c1ccn([C@@H]2O[C@H](CO[P@](=O)([O-])O[C@H]3[C@@H](O)[C@H](n4cnc5c(=O)[nH]c(=[NH2+])[nH]c54)O[C@@H]3CO[P@@](=O)([O-])O[C@H]3[C@@H](O)[C@H](n4cnc5c(=O)[nH]c(=[NH2+])[nH]c54)O[C@@H]3CO[P@@](=O)([O-])O[C@H]3[C@@H](O)[C@H](n4cnc5c(=O)[nH]c(=[NH2+])[nH]c54)O[C@@H]3COP(=O)([O-])[O-])[C@@H](OP(=O)([O-])[O-])[C@H]2O)c(=O)[nH]1	B			
8648	0.32281065	95	Nc1ncnc2c1ncn2[C@@H]1O[C@@H]2CO[P@@](=O)([O-])O[C@@H]3[C@H](O)[C@@H](CO[P@@](=O)([O-])O[C@H]2[C@H]1O)O[C@H]3n1cnc2c(=O)[nH]c(=[NH2+])[nH]c21	A			
4444	0.32280567	96	[NH3+][C@@H](C[C@]1(C(=O)[O-])C[C@H]2OC[C@@H](O)[C@@H](O)[C@H]2O1)C(=O)[O-]	B			
727	0.32276708	97	O=c1ccn([C@@H]2O[C@H](CO)[C@@H](OP(=O)([O-])[O-])[C@H]2O)c(=O)[nH]1	B			
11022	0.32254833	98	Cc1c(/C(O)=C/[C@H](O)C(=O)[O-])ccc2[nH]ccc12	B			
2371	0.32241303	99	CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@@H](O[C]([O-])CCC(=O)[O-])CC[C@]4(C)[C@H]3CC[C@]12C	B			
276	0.32234937	100	C[C]([O-])O[C@@H]1CC[C@@]2(C)[C@@H](CC=C3[C@@H]2CC[C@@]2(C)[C@H]([C@@H](CC(=O)C=C(C)C)C(=O)[O-])[C@@H](O)C[C@]32C)[C@]1(C)C(=O)[O-]	B			
1629	0.32222372	101	C[N@H+]1[C@H]2CC[C@@H]1[C@@H](C(=O)[O-])[C@@H](O[C]([O-])c1ccccc1)C2	B			
3566	0.32209033	102	[H]/N=C1/NC(=O)[C@@H]2C(=[NH+]1)N([C@@H]1O[C@H](CO[P@@](=O)([O-])O[P@](=O)([O-])O[P@](=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(=O)[nH]c(=[NH2+])[nH]c54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]1O)C[N@@H+]2C	B			
5701	0.3220582	103	O=c1ccn([C@@H]2O[C@H](CO[P@](=O)([O-])O[P@@](=O)([O-])O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H]2O)c(=O)[nH]1	B			
6906	0.32192448	104	O=C([O-])C(=O)CC(=O)[C@]1(Cc2ccc(Cl)cc2)CC[N@@H+](CC2CCCCC2)CC1	B			
9708	0.32190427	105	O=C([O-])c1ccccc1[S@@](=O)Cc1ccccc1	B			
14865	0.32189727	106	O=C1C[C@H](P(=O)([O-])[O-])C(=O)N1O	B			
